protocol_id,dataset,category,defect_type,label,partition,image_relative_path,mask_relative_path,attack_train_rank,attack_train_stratum_size,evaluation_rank,evaluation_stratum_size,split_seed,evaluation_fraction
test/visa/pcb2/normal/0320,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0320.JPG,,8,50,0,50,111,0.5
test/visa/pcb2/normal/0333,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0333.JPG,,16,50,0,50,111,0.5
test/visa/pcb2/normal/0363,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0363.JPG,,3,50,0,50,111,0.5
test/visa/pcb2/normal/0377,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0377.JPG,,35,50,0,50,111,0.5
test/visa/pcb2/normal/0423,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0423.JPG,,41,50,0,50,111,0.5
test/visa/pcb2/normal/0457,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0457.JPG,,37,50,0,50,111,0.5
test/visa/pcb2/normal/0479,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0479.JPG,,19,50,0,50,111,0.5
test/visa/pcb2/normal/0483,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0483.JPG,,25,50,0,50,111,0.5
test/visa/pcb2/normal/0484,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0484.JPG,,14,50,0,50,111,0.5
test/visa/pcb2/normal/0488,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0488.JPG,,42,50,0,50,111,0.5
test/visa/pcb2/normal/0514,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0514.JPG,,31,50,0,50,111,0.5
test/visa/pcb2/normal/0569,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0569.JPG,,32,50,0,50,111,0.5
test/visa/pcb2/normal/0629,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0629.JPG,,36,50,0,50,111,0.5
test/visa/pcb2/normal/0631,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0631.JPG,,48,50,0,50,111,0.5
test/visa/pcb2/normal/0648,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0648.JPG,,9,50,0,50,111,0.5
test/visa/pcb2/normal/0654,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0654.JPG,,43,50,0,50,111,0.5
test/visa/pcb2/normal/0674,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0674.JPG,,5,50,0,50,111,0.5
test/visa/pcb2/normal/0690,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0690.JPG,,18,50,0,50,111,0.5
test/visa/pcb2/normal/0694,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0694.JPG,,50,50,0,50,111,0.5
test/visa/pcb2/normal/0730,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0730.JPG,,20,50,0,50,111,0.5
test/visa/pcb2/normal/0735,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0735.JPG,,13,50,0,50,111,0.5
test/visa/pcb2/normal/0751,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0751.JPG,,46,50,0,50,111,0.5
test/visa/pcb2/normal/0755,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0755.JPG,,4,50,0,50,111,0.5
test/visa/pcb2/normal/0768,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0768.JPG,,24,50,0,50,111,0.5
test/visa/pcb2/normal/0797,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0797.JPG,,44,50,0,50,111,0.5
test/visa/pcb2/normal/0800,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0800.JPG,,27,50,0,50,111,0.5
test/visa/pcb2/normal/0804,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0804.JPG,,6,50,0,50,111,0.5
test/visa/pcb2/normal/0811,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0811.JPG,,29,50,0,50,111,0.5
test/visa/pcb2/normal/0844,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0844.JPG,,39,50,0,50,111,0.5
test/visa/pcb2/normal/0869,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0869.JPG,,38,50,0,50,111,0.5
test/visa/pcb2/normal/0892,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0892.JPG,,45,50,0,50,111,0.5
test/visa/pcb2/normal/0920,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0920.JPG,,12,50,0,50,111,0.5
test/visa/pcb2/normal/0940,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0940.JPG,,11,50,0,50,111,0.5
test/visa/pcb2/normal/0954,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0954.JPG,,40,50,0,50,111,0.5
test/visa/pcb2/normal/0964,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0964.JPG,,28,50,0,50,111,0.5
test/visa/pcb2/normal/0968,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0968.JPG,,22,50,0,50,111,0.5
test/visa/pcb2/normal/0974,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0974.JPG,,30,50,0,50,111,0.5
test/visa/pcb2/normal/0986,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0986.JPG,,34,50,0,50,111,0.5
test/visa/pcb2/normal/0994,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0994.JPG,,7,50,0,50,111,0.5
test/visa/pcb2/normal/0997,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0997.JPG,,47,50,0,50,111,0.5
test/visa/pcb2/anomaly/003,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/003.JPG,pcb2/Data/Masks/Anomaly/003.png,48,50,0,50,111,0.5
test/visa/pcb2/anomaly/005,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/005.JPG,pcb2/Data/Masks/Anomaly/005.png,15,50,0,50,111,0.5
test/visa/pcb2/anomaly/008,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/008.JPG,pcb2/Data/Masks/Anomaly/008.png,49,50,0,50,111,0.5
test/visa/pcb2/anomaly/009,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/009.JPG,pcb2/Data/Masks/Anomaly/009.png,9,50,0,50,111,0.5
test/visa/pcb2/anomaly/012,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/012.JPG,pcb2/Data/Masks/Anomaly/012.png,25,50,0,50,111,0.5
test/visa/pcb2/anomaly/013,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/013.JPG,pcb2/Data/Masks/Anomaly/013.png,22,50,0,50,111,0.5
test/visa/pcb2/anomaly/014,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/014.JPG,pcb2/Data/Masks/Anomaly/014.png,27,50,0,50,111,0.5
test/visa/pcb2/anomaly/016,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/016.JPG,pcb2/Data/Masks/Anomaly/016.png,32,50,0,50,111,0.5
test/visa/pcb2/anomaly/017,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/017.JPG,pcb2/Data/Masks/Anomaly/017.png,37,50,0,50,111,0.5
test/visa/pcb2/anomaly/019,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/019.JPG,pcb2/Data/Masks/Anomaly/019.png,18,50,0,50,111,0.5
test/visa/pcb2/anomaly/022,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/022.JPG,pcb2/Data/Masks/Anomaly/022.png,30,50,0,50,111,0.5
test/visa/pcb2/anomaly/025,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/025.JPG,pcb2/Data/Masks/Anomaly/025.png,38,50,0,50,111,0.5
test/visa/pcb2/anomaly/026,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/026.JPG,pcb2/Data/Masks/Anomaly/026.png,26,50,0,50,111,0.5
test/visa/pcb2/anomaly/027,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/027.JPG,pcb2/Data/Masks/Anomaly/027.png,35,50,0,50,111,0.5
test/visa/pcb2/anomaly/028,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/028.JPG,pcb2/Data/Masks/Anomaly/028.png,33,50,0,50,111,0.5
test/visa/pcb2/anomaly/029,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/029.JPG,pcb2/Data/Masks/Anomaly/029.png,24,50,0,50,111,0.5
test/visa/pcb2/anomaly/031,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/031.JPG,pcb2/Data/Masks/Anomaly/031.png,5,50,0,50,111,0.5
test/visa/pcb2/anomaly/032,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/032.JPG,pcb2/Data/Masks/Anomaly/032.png,3,50,0,50,111,0.5
test/visa/pcb2/anomaly/033,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/033.JPG,pcb2/Data/Masks/Anomaly/033.png,44,50,0,50,111,0.5
test/visa/pcb2/anomaly/035,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/035.JPG,pcb2/Data/Masks/Anomaly/035.png,7,50,0,50,111,0.5
test/visa/pcb2/anomaly/036,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/036.JPG,pcb2/Data/Masks/Anomaly/036.png,10,50,0,50,111,0.5
test/visa/pcb2/anomaly/039,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/039.JPG,pcb2/Data/Masks/Anomaly/039.png,6,50,0,50,111,0.5
test/visa/pcb2/anomaly/040,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/040.JPG,pcb2/Data/Masks/Anomaly/040.png,47,50,0,50,111,0.5
test/visa/pcb2/anomaly/044,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/044.JPG,pcb2/Data/Masks/Anomaly/044.png,41,50,0,50,111,0.5
test/visa/pcb2/anomaly/048,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/048.JPG,pcb2/Data/Masks/Anomaly/048.png,23,50,0,50,111,0.5
test/visa/pcb2/anomaly/049,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/049.JPG,pcb2/Data/Masks/Anomaly/049.png,11,50,0,50,111,0.5
test/visa/pcb2/anomaly/051,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/051.JPG,pcb2/Data/Masks/Anomaly/051.png,13,50,0,50,111,0.5
test/visa/pcb2/anomaly/052,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/052.JPG,pcb2/Data/Masks/Anomaly/052.png,29,50,0,50,111,0.5
test/visa/pcb2/anomaly/053,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/053.JPG,pcb2/Data/Masks/Anomaly/053.png,42,50,0,50,111,0.5
test/visa/pcb2/anomaly/056,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/056.JPG,pcb2/Data/Masks/Anomaly/056.png,45,50,0,50,111,0.5
test/visa/pcb2/anomaly/057,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/057.JPG,pcb2/Data/Masks/Anomaly/057.png,20,50,0,50,111,0.5
test/visa/pcb2/anomaly/059,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/059.JPG,pcb2/Data/Masks/Anomaly/059.png,21,50,0,50,111,0.5
test/visa/pcb2/anomaly/060,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/060.JPG,pcb2/Data/Masks/Anomaly/060.png,8,50,0,50,111,0.5
test/visa/pcb2/anomaly/062,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/062.JPG,pcb2/Data/Masks/Anomaly/062.png,40,50,0,50,111,0.5
test/visa/pcb2/anomaly/063,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/063.JPG,pcb2/Data/Masks/Anomaly/063.png,12,50,0,50,111,0.5
test/visa/pcb2/anomaly/064,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/064.JPG,pcb2/Data/Masks/Anomaly/064.png,31,50,0,50,111,0.5
test/visa/pcb2/anomaly/070,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/070.JPG,pcb2/Data/Masks/Anomaly/070.png,34,50,0,50,111,0.5
test/visa/pcb2/anomaly/072,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/072.JPG,pcb2/Data/Masks/Anomaly/072.png,36,50,0,50,111,0.5
test/visa/pcb2/anomaly/076,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/076.JPG,pcb2/Data/Masks/Anomaly/076.png,19,50,0,50,111,0.5
test/visa/pcb2/anomaly/077,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/077.JPG,pcb2/Data/Masks/Anomaly/077.png,28,50,0,50,111,0.5
test/visa/pcb2/anomaly/078,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/078.JPG,pcb2/Data/Masks/Anomaly/078.png,43,50,0,50,111,0.5
test/visa/pcb2/anomaly/079,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/079.JPG,pcb2/Data/Masks/Anomaly/079.png,17,50,0,50,111,0.5
test/visa/pcb2/anomaly/080,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/080.JPG,pcb2/Data/Masks/Anomaly/080.png,4,50,0,50,111,0.5
test/visa/pcb2/anomaly/083,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/083.JPG,pcb2/Data/Masks/Anomaly/083.png,46,50,0,50,111,0.5
test/visa/pcb2/anomaly/087,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/087.JPG,pcb2/Data/Masks/Anomaly/087.png,1,50,0,50,111,0.5
test/visa/pcb2/anomaly/094,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/094.JPG,pcb2/Data/Masks/Anomaly/094.png,50,50,0,50,111,0.5
test/visa/pcb2/anomaly/095,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/095.JPG,pcb2/Data/Masks/Anomaly/095.png,16,50,0,50,111,0.5
test/visa/pcb2/anomaly/096,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/096.JPG,pcb2/Data/Masks/Anomaly/096.png,39,50,0,50,111,0.5
test/visa/pcb2/anomaly/097,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/097.JPG,pcb2/Data/Masks/Anomaly/097.png,2,50,0,50,111,0.5
test/visa/pcb2/anomaly/098,visa,pcb2,anomaly,1,attack_train,pcb2/Data/Images/Anomaly/098.JPG,pcb2/Data/Masks/Anomaly/098.png,14,50,0,50,111,0.5
test/visa/pcb3/normal/0013,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0013.JPG,,46,51,0,50,111,0.5
test/visa/pcb3/normal/0026,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0026.JPG,,17,51,0,50,111,0.5
test/visa/pcb3/normal/0046,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0046.JPG,,37,51,0,50,111,0.5
test/visa/pcb3/normal/0100,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0100.JPG,,13,51,0,50,111,0.5
test/visa/pcb3/normal/0159,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0159.JPG,,11,51,0,50,111,0.5
test/visa/pcb3/normal/0172,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0172.JPG,,15,51,0,50,111,0.5
test/visa/pcb3/normal/0187,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0187.JPG,,12,51,0,50,111,0.5
test/visa/pcb3/normal/0196,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0196.JPG,,34,51,0,50,111,0.5
test/visa/pcb3/normal/0208,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0208.JPG,,18,51,0,50,111,0.5
test/visa/pcb3/normal/0261,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0261.JPG,,45,51,0,50,111,0.5
test/visa/pcb3/normal/0294,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0294.JPG,,43,51,0,50,111,0.5
test/visa/pcb3/normal/0306,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0306.JPG,,19,51,0,50,111,0.5
test/visa/pcb3/normal/0363,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0363.JPG,,27,51,0,50,111,0.5
test/visa/pcb3/normal/0394,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0394.JPG,,48,51,0,50,111,0.5
test/visa/pcb3/normal/0457,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0457.JPG,,3,51,0,50,111,0.5
test/visa/pcb3/normal/0469,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0469.JPG,,9,51,0,50,111,0.5
test/visa/pcb3/normal/0483,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0483.JPG,,39,51,0,50,111,0.5
test/visa/pcb3/normal/0484,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0484.JPG,,47,51,0,50,111,0.5
test/visa/pcb3/normal/0488,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0488.JPG,,42,51,0,50,111,0.5
test/visa/pcb3/normal/0490,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0490.JPG,,6,51,0,50,111,0.5
test/visa/pcb3/normal/0525,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0525.JPG,,5,51,0,50,111,0.5
test/visa/pcb3/normal/0552,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0552.JPG,,4,51,0,50,111,0.5
test/visa/pcb3/normal/0617,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0617.JPG,,44,51,0,50,111,0.5
test/visa/pcb3/normal/0619,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0619.JPG,,22,51,0,50,111,0.5
test/visa/pcb3/normal/0629,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0629.JPG,,25,51,0,50,111,0.5
test/visa/pcb3/normal/0631,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0631.JPG,,24,51,0,50,111,0.5
test/visa/pcb3/normal/0654,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0654.JPG,,28,51,0,50,111,0.5
test/visa/pcb3/normal/0657,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0657.JPG,,33,51,0,50,111,0.5
test/visa/pcb3/normal/0684,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0684.JPG,,8,51,0,50,111,0.5
test/visa/pcb3/normal/0688,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0688.JPG,,1,51,0,50,111,0.5
test/visa/pcb3/normal/0690,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0690.JPG,,16,51,0,50,111,0.5
test/visa/pcb3/normal/0694,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0694.JPG,,32,51,0,50,111,0.5
test/visa/pcb3/normal/0725,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0725.JPG,,38,51,0,50,111,0.5
test/visa/pcb3/normal/0735,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0735.JPG,,49,51,0,50,111,0.5
test/visa/pcb3/normal/0739,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0739.JPG,,10,51,0,50,111,0.5
test/visa/pcb3/normal/0751,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0751.JPG,,21,51,0,50,111,0.5
test/visa/pcb3/normal/0764,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0764.JPG,,14,51,0,50,111,0.5
test/visa/pcb3/normal/0768,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0768.JPG,,35,51,0,50,111,0.5
test/visa/pcb3/normal/0779,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0779.JPG,,20,51,0,50,111,0.5
test/visa/pcb3/normal/0784,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0784.JPG,,29,51,0,50,111,0.5
test/visa/pcb3/normal/0797,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0797.JPG,,30,51,0,50,111,0.5
test/visa/pcb3/normal/0800,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0800.JPG,,31,51,0,50,111,0.5
test/visa/pcb3/normal/0871,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0871.JPG,,7,51,0,50,111,0.5
test/visa/pcb3/normal/0892,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0892.JPG,,23,51,0,50,111,0.5
test/visa/pcb3/normal/0940,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0940.JPG,,2,51,0,50,111,0.5
test/visa/pcb3/normal/0964,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0964.JPG,,50,51,0,50,111,0.5
test/visa/pcb3/normal/0974,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0974.JPG,,26,51,0,50,111,0.5
test/visa/pcb3/normal/0977,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0977.JPG,,36,51,0,50,111,0.5
test/visa/pcb3/normal/0991,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0991.JPG,,41,51,0,50,111,0.5
test/visa/pcb3/normal/0994,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/0994.JPG,,51,51,0,50,111,0.5
test/visa/pcb3/normal/1002,visa,pcb3,normal,0,attack_train,pcb3/Data/Images/Normal/1002.JPG,,40,51,0,50,111,0.5
test/visa/pcb3/anomaly/000,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/000.JPG,pcb3/Data/Masks/Anomaly/000.png,20,50,0,50,111,0.5
test/visa/pcb3/anomaly/001,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/001.JPG,pcb3/Data/Masks/Anomaly/001.png,49,50,0,50,111,0.5
test/visa/pcb3/anomaly/002,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/002.JPG,pcb3/Data/Masks/Anomaly/002.png,11,50,0,50,111,0.5
test/visa/pcb3/anomaly/003,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/003.JPG,pcb3/Data/Masks/Anomaly/003.png,6,50,0,50,111,0.5
test/visa/pcb3/anomaly/004,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/004.JPG,pcb3/Data/Masks/Anomaly/004.png,25,50,0,50,111,0.5
test/visa/pcb3/anomaly/005,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/005.JPG,pcb3/Data/Masks/Anomaly/005.png,5,50,0,50,111,0.5
test/visa/pcb3/anomaly/009,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/009.JPG,pcb3/Data/Masks/Anomaly/009.png,36,50,0,50,111,0.5
test/visa/pcb3/anomaly/011,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/011.JPG,pcb3/Data/Masks/Anomaly/011.png,10,50,0,50,111,0.5
test/visa/pcb3/anomaly/012,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/012.JPG,pcb3/Data/Masks/Anomaly/012.png,38,50,0,50,111,0.5
test/visa/pcb3/anomaly/013,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/013.JPG,pcb3/Data/Masks/Anomaly/013.png,43,50,0,50,111,0.5
test/visa/pcb3/anomaly/014,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/014.JPG,pcb3/Data/Masks/Anomaly/014.png,39,50,0,50,111,0.5
test/visa/pcb3/anomaly/017,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/017.JPG,pcb3/Data/Masks/Anomaly/017.png,17,50,0,50,111,0.5
test/visa/pcb3/anomaly/021,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/021.JPG,pcb3/Data/Masks/Anomaly/021.png,27,50,0,50,111,0.5
test/visa/pcb3/anomaly/022,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/022.JPG,pcb3/Data/Masks/Anomaly/022.png,9,50,0,50,111,0.5
test/visa/pcb3/anomaly/023,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/023.JPG,pcb3/Data/Masks/Anomaly/023.png,44,50,0,50,111,0.5
test/visa/pcb3/anomaly/030,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/030.JPG,pcb3/Data/Masks/Anomaly/030.png,41,50,0,50,111,0.5
test/visa/pcb3/anomaly/033,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/033.JPG,pcb3/Data/Masks/Anomaly/033.png,18,50,0,50,111,0.5
test/visa/pcb3/anomaly/034,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/034.JPG,pcb3/Data/Masks/Anomaly/034.png,29,50,0,50,111,0.5
test/visa/pcb3/anomaly/036,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/036.JPG,pcb3/Data/Masks/Anomaly/036.png,16,50,0,50,111,0.5
test/visa/pcb3/anomaly/038,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/038.JPG,pcb3/Data/Masks/Anomaly/038.png,23,50,0,50,111,0.5
test/visa/pcb3/anomaly/039,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/039.JPG,pcb3/Data/Masks/Anomaly/039.png,15,50,0,50,111,0.5
test/visa/pcb3/anomaly/041,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/041.JPG,pcb3/Data/Masks/Anomaly/041.png,8,50,0,50,111,0.5
test/visa/pcb3/anomaly/045,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/045.JPG,pcb3/Data/Masks/Anomaly/045.png,14,50,0,50,111,0.5
test/visa/pcb3/anomaly/046,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/046.JPG,pcb3/Data/Masks/Anomaly/046.png,37,50,0,50,111,0.5
test/visa/pcb3/anomaly/047,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/047.JPG,pcb3/Data/Masks/Anomaly/047.png,12,50,0,50,111,0.5
test/visa/pcb3/anomaly/049,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/049.JPG,pcb3/Data/Masks/Anomaly/049.png,30,50,0,50,111,0.5
test/visa/pcb3/anomaly/052,visa,pcb3,anomaly,1,attack_train,pcb3/Data/Images/Anomaly/052.JPG,pcb3/Data/Masks/Anomaly/052.png,4,50,0,50,111,0.5
